trips_year,trips_month,DayOfWeekStartTimeNumber,DayOfWeekStartTimeAt,WeekNumber,usertype,trips_average
2017,7,4,Thursday,28,Customer,1873
2017,7,4,Thursday,28,Subscriber,741
2017,7,4,Thursday,29,Customer,1710
2017,7,4,Thursday,29,Subscriber,727
2017,7,4,Thursday,30,Customer,1760
2017,7,4,Thursday,30,Subscriber,733
2017,7,5,Friday,27,Customer,1823
2017,7,5,Friday,27,Subscriber,728
2017,7,5,Friday,28,Customer,1806
2017,7,5,Friday,28,Subscriber,733
2017,7,5,Friday,29,Customer,1903
2017,7,5,Friday,29,Subscriber,727
2017,7,5,Friday,30,Customer,1828
2017,7,5,Friday,30,Subscriber,748
2017,7,6,Saturday,26,Customer,1905
2017,7,6,Saturday,26,Subscriber,854
2017,7,6,Saturday,27,Customer,1907
2017,7,6,Saturday,27,Subscriber,851
2017,7,6,Saturday,28,Customer,1910
2017,7,6,Saturday,28,Subscriber,848
2017,7,6,Saturday,29,Customer,1831
2017,7,6,Saturday,29,Subscriber,832
2017,7,6,Saturday,30,Customer,1937
2017,7,6,Saturday,30,Subscriber,828
2017,7,7,Sunday,27,Customer,1959
2017,7,7,Sunday,27,Subscriber,841
2017,7,7,Sunday,28,Customer,1867
2017,7,7,Sunday,28,Subscriber,828
2017,7,7,Sunday,29,Customer,1807
2017,7,7,Sunday,29,Subscriber,804
2017,7,7,Sunday,30,Customer,1815
2017,7,7,Sunday,30,Subscriber,803
2017,7,7,Sunday,31,Customer,1940
2017,7,7,Sunday,31,Subscriber,823
2017,8,1,Monday,32,Customer,1869
2017,8,1,Monday,32,Subscriber,729
2017,8,1,Monday,33,Customer,1754
2017,8,1,Monday,33,Subscriber,713
2017,8,1,Monday,34,Customer,1784
2017,8,1,Monday,34,Subscriber,717
2017,8,1,Monday,35,Customer,1910
2017,8,1,Monday,35,Subscriber,670
2017,8,2,Tuesday,31,Customer,1901
2017,8,2,Tuesday,31,Subscriber,740
2017,8,2,Tuesday,32,Customer,1799
2017,8,2,Tuesday,32,Subscriber,739
2017,8,2,Tuesday,33,Customer,1826
2017,8,2,Tuesday,33,Subscriber,747
2017,8,2,Tuesday,34,Customer,1786
2017,8,2,Tuesday,34,Subscriber,707
2017,8,2,Tuesday,35,Customer,1658
2017,8,2,Tuesday,35,Subscriber,715
2017,8,3,Wednesday,31,Customer,1793
2017,8,3,Wednesday,31,Subscriber,744
2017,8,3,Wednesday,32,Customer,1804
2017,8,3,Wednesday,32,Subscriber,721
2017,8,3,Wednesday,33,Customer,1790
2017,8,3,Wednesday,33,Subscriber,694
2017,8,3,Wednesday,34,Customer,1843
2017,8,3,Wednesday,34,Subscriber,715
2017,8,3,Wednesday,35,Customer,1707
2017,8,3,Wednesday,35,Subscriber,695
2017,8,4,Thursday,31,Customer,1709
2017,8,4,Thursday,31,Subscriber,715
2017,8,4,Thursday,32,Customer,1674
2017,8,4,Thursday,32,Subscriber,713
2017,8,4,Thursday,33,Customer,1808
2017,8,4,Thursday,33,Subscriber,719
2017,8,4,Thursday,34,Customer,1684
2017,8,4,Thursday,34,Subscriber,692
2017,8,4,Thursday,35,Customer,1581
2017,8,4,Thursday,35,Subscriber,683
2017,8,5,Friday,31,Customer,1632
2017,8,5,Friday,31,Subscriber,687
2017,8,5,Friday,32,Customer,1796
2017,8,5,Friday,32,Subscriber,723
2017,8,5,Friday,33,Customer,1878
2017,8,5,Friday,33,Subscriber,736
2017,8,5,Friday,34,Customer,1866
2017,8,5,Friday,34,Subscriber,715
2017,8,6,Saturday,31,Customer,1962
2017,8,6,Saturday,31,Subscriber,840
2017,8,6,Saturday,32,Customer,1933
2017,8,6,Saturday,32,Subscriber,840
2017,8,6,Saturday,33,Customer,1982
2017,8,6,Saturday,33,Subscriber,829
2017,8,6,Saturday,34,Customer,1878
2017,8,6,Saturday,34,Subscriber,783
2017,8,7,Sunday,32,Customer,1892
2017,8,7,Sunday,32,Subscriber,796
2017,8,7,Sunday,33,Customer,1892
2017,8,7,Sunday,33,Dependent,1148
2017,8,7,Sunday,33,Subscriber,819
2017,8,7,Sunday,34,Customer,1903
2017,8,7,Sunday,34,Subscriber,816
2017,8,7,Sunday,35,Customer,1880
2017,8,7,Sunday,35,Subscriber,782
2017,9,1,Monday,36,Customer,1767
2017,9,1,Monday,36,Subscriber,780
2017,9,1,Monday,37,Customer,1839
2017,9,1,Monday,37,Subscriber,681
2017,9,1,Monday,38,Customer,1765
2017,9,1,Monday,38,Subscriber,686
2017,9,1,Monday,39,Customer,1740
2017,9,1,Monday,39,Subscriber,696
2017,9,2,Tuesday,36,Customer,1635
2017,9,2,Tuesday,36,Subscriber,678
2017,9,2,Tuesday,37,Customer,1870
2017,9,2,Tuesday,37,Subscriber,711
2017,9,2,Tuesday,38,Customer,1719
2017,9,2,Tuesday,38,Subscriber,694
2017,9,2,Tuesday,39,Customer,1572
2017,9,2,Tuesday,39,Subscriber,694
2017,9,3,Wednesday,36,Customer,1565
2017,9,3,Wednesday,36,Subscriber,663
2017,9,3,Wednesday,37,Customer,1622
2017,9,3,Wednesday,37,Subscriber,684
2017,9,3,Wednesday,38,Customer,1786
2017,9,3,Wednesday,38,Subscriber,696
2017,9,3,Wednesday,39,Customer,1636
2017,9,3,Wednesday,39,Subscriber,685
2017,9,4,Thursday,36,Customer,1671
2017,9,4,Thursday,36,Subscriber,685
2017,9,4,Thursday,37,Customer,1817
2017,9,4,Thursday,37,Subscriber,711
2017,9,4,Thursday,38,Customer,1874
2017,9,4,Thursday,38,Subscriber,683
2017,9,4,Thursday,39,Customer,1695
2017,9,4,Thursday,39,Subscriber,696
2017,9,5,Friday,35,Customer,1707
2017,9,5,Friday,35,Subscriber,698
2017,9,5,Friday,36,Customer,1740
2017,9,5,Friday,36,Subscriber,681
2017,9,5,Friday,37,Customer,1876
2017,9,5,Friday,37,Subscriber,718
2017,9,5,Friday,38,Customer,1842
2017,9,5,Friday,38,Subscriber,695
2017,9,5,Friday,39,Customer,1895
2017,9,5,Friday,39,Subscriber,697
2017,9,6,Saturday,35,Customer,1857
2017,9,6,Saturday,35,Subscriber,781
2017,9,6,Saturday,36,Customer,1832
2017,9,6,Saturday,36,Subscriber,785
2017,9,6,Saturday,37,Customer,1895
2017,9,6,Saturday,37,Subscriber,802
2017,9,6,Saturday,38,Customer,1932
2017,9,6,Saturday,38,Subscriber,814
2017,9,6,Saturday,39,Customer,1801
2017,9,6,Saturday,39,Subscriber,773
2017,9,7,Sunday,36,Customer,1925
2017,9,7,Sunday,36,Subscriber,830
2017,9,7,Sunday,37,Customer,1912
2017,9,7,Sunday,37,Subscriber,794
2017,9,7,Sunday,38,Customer,1841
2017,9,7,Sunday,38,Subscriber,779
2017,9,7,Sunday,39,Customer,1999
2017,9,7,Sunday,39,Subscriber,779
2017,10,1,Monday,40,Customer,1606
2017,10,1,Monday,40,Subscriber,697
2017,10,1,Monday,41,Customer,1914
2017,10,1,Monday,41,Subscriber,704
2017,10,1,Monday,42,Customer,1662
2017,10,1,Monday,42,Subscriber,651
2017,10,1,Monday,43,Customer,2008
2017,10,1,Monday,43,Subscriber,637
2017,10,1,Monday,44,Customer,1577
2017,10,1,Monday,44,Subscriber,610
2017,10,2,Tuesday,40,Customer,1778
2017,10,2,Tuesday,40,Subscriber,683
2017,10,2,Tuesday,41,Customer,1773
2017,10,2,Tuesday,41,Subscriber,639
2017,10,2,Tuesday,42,Customer,1624
2017,10,2,Tuesday,42,Subscriber,661
2017,10,2,Tuesday,43,Customer,1237
2017,10,2,Tuesday,43,Subscriber,591
2017,10,2,Tuesday,44,Customer,1606
2017,10,2,Tuesday,44,Subscriber,612
2017,10,3,Wednesday,40,Customer,1771
2017,10,3,Wednesday,40,Subscriber,658
2017,10,3,Wednesday,41,Customer,1497
2017,10,3,Wednesday,41,Subscriber,619
2017,10,3,Wednesday,42,Customer,1710
2017,10,3,Wednesday,42,Subscriber,675
2017,10,3,Wednesday,43,Customer,1500
2017,10,3,Wednesday,43,Subscriber,625
2017,10,4,Thursday,40,Customer,1794
2017,10,4,Thursday,40,Subscriber,675
2017,10,4,Thursday,41,Customer,1701
2017,10,4,Thursday,41,Subscriber,639
2017,10,4,Thursday,42,Customer,1682
2017,10,4,Thursday,42,Subscriber,670
2017,10,4,Thursday,43,Customer,1589
2017,10,4,Thursday,43,Subscriber,645
2017,10,5,Friday,40,Customer,1664
2017,10,5,Friday,40,Subscriber,645
2017,10,5,Friday,41,Customer,1861
2017,10,5,Friday,41,Subscriber,684
2017,10,5,Friday,42,Customer,1933
2017,10,5,Friday,42,Subscriber,697
2017,10,5,Friday,43,Customer,1605
2017,10,5,Friday,43,Subscriber,608
2017,10,6,Saturday,40,Customer,1947
2017,10,6,Saturday,40,Subscriber,700
2017,10,6,Saturday,41,Customer,1939
2017,10,6,Saturday,41,Subscriber,568
2017,10,6,Saturday,42,Customer,1964
2017,10,6,Saturday,42,Subscriber,791
2017,10,6,Saturday,43,Customer,1675
2017,10,6,Saturday,43,Subscriber,626
2017,10,7,Sunday,40,Customer,1764
2017,10,7,Sunday,40,Subscriber,758
2017,10,7,Sunday,41,Customer,2235
2017,10,7,Sunday,41,Subscriber,842
2017,10,7,Sunday,42,Customer,1594
2017,10,7,Sunday,42,Subscriber,674
2017,10,7,Sunday,43,Customer,1711
2017,10,7,Sunday,43,Subscriber,661
2017,10,7,Sunday,44,Customer,1767
2017,10,7,Sunday,44,Subscriber,639
2017,11,1,Monday,45,Customer,1494
2017,11,1,Monday,45,Subscriber,596
2017,11,1,Monday,46,Customer,1552
2017,11,1,Monday,46,Subscriber,598
2017,11,1,Monday,47,Customer,1625
2017,11,1,Monday,47,Subscriber,638
2017,11,1,Monday,48,Customer,1675
2017,11,1,Monday,48,Subscriber,623
2017,11,2,Tuesday,45,Customer,1807
2017,11,2,Tuesday,45,Subscriber,623
2017,11,2,Tuesday,46,Customer,1738
2017,11,2,Tuesday,46,Subscriber,606
2017,11,2,Tuesday,47,Customer,1369
2017,11,2,Tuesday,47,Subscriber,608
2017,11,2,Tuesday,48,Customer,1623
2017,11,2,Tuesday,48,Subscriber,648
2017,11,3,Wednesday,44,Customer,1550
2017,11,3,Wednesday,44,Subscriber,605
2017,11,3,Wednesday,45,Customer,1602
2017,11,3,Wednesday,45,Subscriber,626
2017,11,3,Wednesday,46,Customer,1894
2017,11,3,Wednesday,46,Subscriber,643
2017,11,3,Wednesday,47,Customer,1330
2017,11,3,Wednesday,47,Subscriber,630
2017,11,3,Wednesday,48,Customer,1490
2017,11,3,Wednesday,48,Subscriber,617
2017,11,4,Thursday,44,Customer,1632
2017,11,4,Thursday,44,Subscriber,632
2017,11,4,Thursday,45,Customer,1512
2017,11,4,Thursday,45,Subscriber,601
2017,11,4,Thursday,46,Customer,1297
2017,11,4,Thursday,46,Subscriber,591
2017,11,4,Thursday,47,Customer,1816
2017,11,4,Thursday,47,Subscriber,684
2017,11,4,Thursday,48,Customer,1335
2017,11,4,Thursday,48,Subscriber,623
2017,11,5,Friday,44,Customer,1502
2017,11,5,Friday,44,Subscriber,627
2017,11,5,Friday,45,Customer,1435
2017,11,5,Friday,45,Subscriber,650
2017,11,5,Friday,46,Customer,1275
2017,11,5,Friday,46,Subscriber,580
2017,11,5,Friday,47,Customer,1838
2017,11,5,Friday,47,Subscriber,721
2017,11,6,Saturday,44,Customer,1897
2017,11,6,Saturday,44,Subscriber,632
2017,11,6,Saturday,45,Customer,1369
2017,11,6,Saturday,45,Subscriber,601
2017,11,6,Saturday,46,Customer,1949
2017,11,6,Saturday,46,Subscriber,569
2017,11,6,Saturday,47,Customer,1757
2017,11,6,Saturday,47,Subscriber,670
2017,11,7,Sunday,45,Customer,1749
2017,11,7,Sunday,45,Subscriber,633
2017,11,7,Sunday,46,Customer,1994
2017,11,7,Sunday,46,Subscriber,600
2017,11,7,Sunday,47,Customer,1996
2017,11,7,Sunday,47,Subscriber,641
2017,11,7,Sunday,48,Customer,1603
2017,11,7,Sunday,48,Subscriber,646
2017,12,1,Monday,49,Customer,1794
2017,12,1,Monday,49,Subscriber,622
2017,12,1,Monday,50,Customer,1444
2017,12,1,Monday,50,Subscriber,582
2017,12,1,Monday,51,Customer,2336
2017,12,1,Monday,51,Subscriber,610
2017,12,1,Monday,52,Customer,1726
2017,12,1,Monday,52,Subscriber,685
2017,12,2,Tuesday,49,Customer,1643
2017,12,2,Tuesday,49,Subscriber,577
2017,12,2,Tuesday,50,Customer,2030
2017,12,2,Tuesday,50,Subscriber,574
2017,12,2,Tuesday,51,Customer,1532
2017,12,2,Tuesday,51,Subscriber,604
2017,12,2,Tuesday,52,Customer,709
2017,12,2,Tuesday,52,Subscriber,533
2017,12,3,Wednesday,49,Customer,1314
2017,12,3,Wednesday,49,Subscriber,601
2017,12,3,Wednesday,50,Customer,1146
2017,12,3,Wednesday,50,Subscriber,601
2017,12,3,Wednesday,51,Customer,1151
2017,12,3,Wednesday,51,Subscriber,583
2017,12,3,Wednesday,52,Customer,837
2017,12,3,Wednesday,52,Subscriber,554
2017,12,4,Thursday,49,Customer,1200
2017,12,4,Thursday,49,Subscriber,566
2017,12,4,Thursday,50,Customer,1095
2017,12,4,Thursday,50,Subscriber,580
2017,12,4,Thursday,51,Customer,1220
2017,12,4,Thursday,51,Subscriber,577
2017,12,4,Thursday,52,Customer,1070
2017,12,4,Thursday,52,Subscriber,573
2017,12,5,Friday,48,Customer,1608
2017,12,5,Friday,48,Subscriber,621
2017,12,5,Friday,49,Customer,3823
2017,12,5,Friday,49,Subscriber,589
2017,12,5,Friday,50,Customer,1478
2017,12,5,Friday,50,Subscriber,580
2017,12,5,Friday,51,Customer,1772
2017,12,5,Friday,51,Subscriber,595
2017,12,5,Friday,52,Customer,2090
2017,12,5,Friday,52,Subscriber,607
2017,12,6,Saturday,48,Customer,1817
2017,12,6,Saturday,48,Subscriber,714
2017,12,6,Saturday,49,Customer,1324
2017,12,6,Saturday,49,Subscriber,580
2017,12,6,Saturday,50,Customer,1731
2017,12,6,Saturday,50,Subscriber,654
2017,12,6,Saturday,51,Customer,1672
2017,12,6,Saturday,51,Subscriber,582
2017,12,6,Saturday,52,Customer,1581
2017,12,6,Saturday,52,Subscriber,594
2017,12,7,Sunday,49,Customer,1835
2017,12,7,Sunday,49,Subscriber,699
2017,12,7,Sunday,50,Customer,1845
2017,12,7,Sunday,50,Subscriber,597
2017,12,7,Sunday,51,Customer,1609
2017,12,7,Sunday,51,Subscriber,606
2017,12,7,Sunday,52,Customer,4841
2017,12,7,Sunday,52,Subscriber,656
2017,12,7,Sunday,53,Customer,2039
2017,12,7,Sunday,53,Subscriber,604
2018,1,1,Monday,1,Customer,2375
2018,1,1,Monday,1,Subscriber,583
2018,1,1,Monday,2,Customer,1555
2018,1,1,Monday,2,Subscriber,603
2018,1,1,Monday,3,Customer,2064
2018,1,1,Monday,3,Subscriber,573
2018,1,1,Monday,4,Customer,2034
2018,1,1,Monday,4,Subscriber,598
2018,1,1,Monday,5,Customer,2381
2018,1,1,Monday,5,Subscriber,556
2018,1,2,Tuesday,1,Customer,1012
2018,1,2,Tuesday,1,Subscriber,599
2018,1,2,Tuesday,2,Customer,1088
2018,1,2,Tuesday,2,Subscriber,593
2018,1,2,Tuesday,3,Customer,1821
2018,1,2,Tuesday,3,Subscriber,598
2018,1,2,Tuesday,4,Customer,1242
2018,1,2,Tuesday,4,Subscriber,595
2018,1,2,Tuesday,5,Customer,1076
2018,1,2,Tuesday,5,Subscriber,560
2018,1,3,Wednesday,1,Customer,1228
2018,1,3,Wednesday,1,Subscriber,545
2018,1,3,Wednesday,2,Customer,1783
2018,1,3,Wednesday,2,Subscriber,607
2018,1,3,Wednesday,3,Customer,5210
2018,1,3,Wednesday,3,Subscriber,627
2018,1,3,Wednesday,4,Customer,1042
2018,1,3,Wednesday,4,Subscriber,574
2018,1,3,Wednesday,5,Customer,1639
2018,1,3,Wednesday,5,Subscriber,589
2018,1,4,Thursday,1,Customer,1268
2018,1,4,Thursday,1,Subscriber,546
2018,1,4,Thursday,2,Customer,1838
2018,1,4,Thursday,2,Subscriber,603
2018,1,4,Thursday,3,Customer,1487
2018,1,4,Thursday,3,Subscriber,610
2018,1,4,Thursday,4,Customer,2828
2018,1,4,Thursday,4,Subscriber,602
2018,1,5,Friday,1,Customer,1434
2018,1,5,Friday,1,Subscriber,520
2018,1,5,Friday,2,Customer,1223
2018,1,5,Friday,2,Subscriber,550
2018,1,5,Friday,3,Customer,1221
2018,1,5,Friday,3,Subscriber,596
2018,1,5,Friday,4,Customer,2352
2018,1,5,Friday,4,Subscriber,613
2018,1,6,Saturday,1,Customer,1229
2018,1,6,Saturday,1,Subscriber,553
2018,1,6,Saturday,2,Customer,1285
2018,1,6,Saturday,2,Subscriber,557
2018,1,6,Saturday,3,Customer,1678
2018,1,6,Saturday,3,Subscriber,692
2018,1,6,Saturday,4,Customer,2059
2018,1,6,Saturday,4,Subscriber,696
2018,1,7,Sunday,2,Customer,2887
2018,1,7,Sunday,2,Subscriber,575
2018,1,7,Sunday,3,Customer,1749
2018,1,7,Sunday,3,Subscriber,564
2018,1,7,Sunday,4,Customer,1903
2018,1,7,Sunday,4,Subscriber,618
2018,1,7,Sunday,5,Customer,1450
2018,1,7,Sunday,5,Subscriber,604
2018,2,1,Monday,6,Customer,2135
2018,2,1,Monday,6,Subscriber,642
2018,2,1,Monday,7,Customer,4120
2018,2,1,Monday,7,Subscriber,786
2018,2,1,Monday,8,Customer,2167
2018,2,1,Monday,8,Subscriber,599
2018,2,1,Monday,9,Customer,2549
2018,2,1,Monday,9,Subscriber,650
2018,2,2,Tuesday,6,Customer,3230
2018,2,2,Tuesday,6,Subscriber,621
2018,2,2,Tuesday,7,Customer,2318
2018,2,2,Tuesday,7,Subscriber,715
2018,2,2,Tuesday,8,Customer,2827
2018,2,2,Tuesday,8,Subscriber,577
2018,2,2,Tuesday,9,Customer,2229
2018,2,2,Tuesday,9,Subscriber,695
2018,2,3,Wednesday,6,Customer,1494
2018,2,3,Wednesday,6,Subscriber,615
2018,2,3,Wednesday,7,Customer,2179
2018,2,3,Wednesday,7,Subscriber,662
2018,2,3,Wednesday,8,Customer,2258
2018,2,3,Wednesday,8,Subscriber,603
2018,2,3,Wednesday,9,Customer,1829
2018,2,3,Wednesday,9,Subscriber,628
2018,2,4,Thursday,5,Customer,1815
2018,2,4,Thursday,5,Subscriber,559
2018,2,4,Thursday,6,Customer,2430
2018,2,4,Thursday,6,Subscriber,613
2018,2,4,Thursday,7,Customer,2293
2018,2,4,Thursday,7,Subscriber,653
2018,2,4,Thursday,8,Customer,2486
2018,2,4,Thursday,8,Subscriber,599
2018,2,5,Friday,5,Customer,974
2018,2,5,Friday,5,Subscriber,558
2018,2,5,Friday,6,Customer,6666
2018,2,5,Friday,6,Subscriber,686
2018,2,5,Friday,7,Customer,1807
2018,2,5,Friday,7,Subscriber,645
2018,2,5,Friday,8,Customer,1832
2018,2,5,Friday,8,Subscriber,611
2018,2,6,Saturday,5,Customer,1717
2018,2,6,Saturday,5,Subscriber,576
2018,2,6,Saturday,6,Customer,6196
2018,2,6,Saturday,6,Subscriber,666
2018,2,6,Saturday,7,Customer,1521
2018,2,6,Saturday,7,Subscriber,622
2018,2,6,Saturday,8,Customer,2450
2018,2,6,Saturday,8,Subscriber,645
2018,2,7,Sunday,6,Customer,1308
2018,2,7,Sunday,6,Subscriber,626
2018,2,7,Sunday,7,Customer,4131
2018,2,7,Sunday,7,Subscriber,888
2018,2,7,Sunday,8,Customer,2236
2018,2,7,Sunday,8,Subscriber,677
2018,2,7,Sunday,9,Customer,2408
2018,2,7,Sunday,9,Subscriber,738
2018,3,1,Monday,10,Customer,1744
2018,3,1,Monday,10,Subscriber,591
2018,3,1,Monday,11,Customer,1903
2018,3,1,Monday,11,Subscriber,611
2018,3,1,Monday,12,Customer,1960
2018,3,1,Monday,12,Subscriber,623
2018,3,1,Monday,13,Customer,2551
2018,3,1,Monday,13,Subscriber,621
2018,3,2,Tuesday,10,Customer,1275
2018,3,2,Tuesday,10,Subscriber,600
2018,3,2,Tuesday,11,Customer,1617
2018,3,2,Tuesday,11,Subscriber,585
2018,3,2,Tuesday,12,Customer,1778
2018,3,2,Tuesday,12,Subscriber,580
2018,3,2,Tuesday,13,Customer,2125
2018,3,2,Tuesday,13,Subscriber,645
2018,3,3,Wednesday,10,Customer,1776
2018,3,3,Wednesday,10,Subscriber,606
2018,3,3,Wednesday,11,Customer,2255
2018,3,3,Wednesday,11,Subscriber,637
2018,3,3,Wednesday,12,Customer,1829
2018,3,3,Wednesday,12,Subscriber,610
2018,3,3,Wednesday,13,Customer,2299
2018,3,3,Wednesday,13,Subscriber,659
2018,3,4,Thursday,9,Customer,2483
2018,3,4,Thursday,9,Subscriber,593
2018,3,4,Thursday,10,Customer,2057
2018,3,4,Thursday,10,Subscriber,619
2018,3,4,Thursday,11,Customer,1832
2018,3,4,Thursday,11,Subscriber,643
2018,3,4,Thursday,12,Customer,2002
2018,3,4,Thursday,12,Subscriber,625
2018,3,4,Thursday,13,Customer,1955
2018,3,4,Thursday,13,Subscriber,667
2018,3,5,Friday,9,Customer,2009
2018,3,5,Friday,9,Subscriber,642
2018,3,5,Friday,10,Customer,1664
2018,3,5,Friday,10,Subscriber,599
2018,3,5,Friday,11,Customer,1705
2018,3,5,Friday,11,Subscriber,615
2018,3,5,Friday,12,Customer,1866
2018,3,5,Friday,12,Subscriber,630
2018,3,5,Friday,13,Customer,2373
2018,3,5,Friday,13,Subscriber,642
2018,3,6,Saturday,9,Customer,2576
2018,3,6,Saturday,9,Subscriber,671
2018,3,6,Saturday,10,Customer,2098
2018,3,6,Saturday,10,Subscriber,662
2018,3,6,Saturday,11,Customer,2046
2018,3,6,Saturday,11,Subscriber,701
2018,3,6,Saturday,12,Customer,2048
2018,3,6,Saturday,12,Subscriber,623
2018,3,6,Saturday,13,Customer,2294
2018,3,6,Saturday,13,Subscriber,719
2018,3,7,Sunday,10,Customer,2448
2018,3,7,Sunday,10,Subscriber,703
2018,3,7,Sunday,11,Customer,2164
2018,3,7,Sunday,11,Subscriber,693
2018,3,7,Sunday,12,Customer,2530
2018,3,7,Sunday,12,Subscriber,798
2018,3,7,Sunday,13,Customer,2200
2018,3,7,Sunday,13,Subscriber,681
2018,4,1,Monday,14,Customer,2588
2018,4,1,Monday,14,Subscriber,616
2018,4,1,Monday,15,Customer,2032
2018,4,1,Monday,15,Subscriber,594
2018,4,1,Monday,16,Customer,2227
2018,4,1,Monday,16,Subscriber,580
2018,4,1,Monday,17,Customer,2294
2018,4,1,Monday,17,Subscriber,692
2018,4,1,Monday,18,Customer,2864
2018,4,1,Monday,18,Subscriber,787
2018,4,2,Tuesday,14,Customer,1423
2018,4,2,Tuesday,14,Subscriber,630
2018,4,2,Tuesday,15,Customer,2440
2018,4,2,Tuesday,15,Subscriber,650
2018,4,2,Tuesday,16,Customer,2162
2018,4,2,Tuesday,16,Subscriber,623
2018,4,2,Tuesday,17,Customer,2432
2018,4,2,Tuesday,17,Subscriber,703
2018,4,3,Wednesday,14,Customer,2016
2018,4,3,Wednesday,14,Subscriber,591
2018,4,3,Wednesday,15,Customer,2167
2018,4,3,Wednesday,15,Subscriber,683
2018,4,3,Wednesday,16,Customer,1428
2018,4,3,Wednesday,16,Subscriber,639
2018,4,3,Wednesday,17,Customer,2735
2018,4,3,Wednesday,17,Subscriber,670
2018,4,4,Thursday,14,Customer,2114
2018,4,4,Thursday,14,Subscriber,651
2018,4,4,Thursday,15,Customer,2486
2018,4,4,Thursday,15,Subscriber,705
2018,4,4,Thursday,16,Customer,2388
2018,4,4,Thursday,16,Subscriber,669
2018,4,4,Thursday,17,Customer,2509
2018,4,4,Thursday,17,Subscriber,692
2018,4,5,Friday,14,Customer,1951
2018,4,5,Friday,14,Subscriber,606
2018,4,5,Friday,15,Customer,2038
2018,4,5,Friday,15,Subscriber,613
2018,4,5,Friday,16,Customer,2600
2018,4,5,Friday,16,Subscriber,690
2018,4,5,Friday,17,Customer,2324
2018,4,5,Friday,17,Subscriber,673
2018,4,6,Saturday,14,Customer,2192
2018,4,6,Saturday,14,Subscriber,657
2018,4,6,Saturday,15,Customer,1399
2018,4,6,Saturday,15,Subscriber,605
2018,4,6,Saturday,16,Customer,2323
2018,4,6,Saturday,16,Subscriber,719
2018,4,6,Saturday,17,Customer,2447
2018,4,6,Saturday,17,Subscriber,764
2018,4,7,Sunday,14,Customer,2235
2018,4,7,Sunday,14,Subscriber,622
2018,4,7,Sunday,15,Customer,2477
2018,4,7,Sunday,15,Subscriber,634
2018,4,7,Sunday,16,Customer,3624
2018,4,7,Sunday,16,Subscriber,573
2018,4,7,Sunday,17,Customer,2548
2018,4,7,Sunday,17,Subscriber,822
2018,4,7,Sunday,18,Customer,2739
2018,4,7,Sunday,18,Subscriber,794
2018,5,1,Monday,19,Customer,2683
2018,5,1,Monday,19,Subscriber,793
2018,5,1,Monday,20,Customer,2479
2018,5,1,Monday,20,Subscriber,724
2018,5,1,Monday,21,Customer,2204
2018,5,1,Monday,21,Subscriber,706
2018,5,1,Monday,22,Customer,2970
2018,5,1,Monday,22,Subscriber,946
2018,5,2,Tuesday,18,Customer,2868
2018,5,2,Tuesday,18,Subscriber,809
2018,5,2,Tuesday,19,Customer,2699
2018,5,2,Tuesday,19,Subscriber,816
2018,5,2,Tuesday,20,Customer,2204
2018,5,2,Tuesday,20,Subscriber,749
2018,5,2,Tuesday,21,Customer,2559
2018,5,2,Tuesday,21,Subscriber,740
2018,5,2,Tuesday,22,Customer,2477
2018,5,2,Tuesday,22,Subscriber,774
2018,5,3,Wednesday,18,Customer,2666
2018,5,3,Wednesday,18,Subscriber,750
2018,5,3,Wednesday,19,Customer,2344
2018,5,3,Wednesday,19,Subscriber,760
2018,5,3,Wednesday,20,Customer,2735
2018,5,3,Wednesday,20,Subscriber,807
2018,5,3,Wednesday,21,Customer,2776
2018,5,3,Wednesday,21,Subscriber,810
2018,5,3,Wednesday,22,Customer,2286
2018,5,3,Wednesday,22,Subscriber,751
2018,5,4,Thursday,18,Customer,2185
2018,5,4,Thursday,18,Subscriber,657
2018,5,4,Thursday,19,Customer,2755
2018,5,4,Thursday,19,Subscriber,751
2018,5,4,Thursday,20,Customer,2210
2018,5,4,Thursday,20,Subscriber,764
2018,5,4,Thursday,21,Customer,2965
2018,5,4,Thursday,21,Subscriber,797
2018,5,4,Thursday,22,Customer,2603
2018,5,4,Thursday,22,Subscriber,803
2018,5,5,Friday,18,Customer,2622
2018,5,5,Friday,18,Subscriber,762
2018,5,5,Friday,19,Customer,2236
2018,5,5,Friday,19,Subscriber,653
2018,5,5,Friday,20,Customer,2458
2018,5,5,Friday,20,Subscriber,710
2018,5,5,Friday,21,Customer,2680
2018,5,5,Friday,21,Subscriber,822
2018,5,6,Saturday,18,Customer,2972
2018,5,6,Saturday,18,Subscriber,930
2018,5,6,Saturday,19,Customer,2263
2018,5,6,Saturday,19,Subscriber,703
2018,5,6,Saturday,20,Customer,2572
2018,5,6,Saturday,20,Subscriber,802
2018,5,6,Saturday,21,Customer,2841
2018,5,6,Saturday,21,Subscriber,908
2018,5,7,Sunday,19,Customer,2746
2018,5,7,Sunday,19,Subscriber,878
2018,5,7,Sunday,20,Customer,2593
2018,5,7,Sunday,20,Subscriber,775
2018,5,7,Sunday,21,Customer,2240
2018,5,7,Sunday,21,Subscriber,725
2018,5,7,Sunday,22,Customer,3076
2018,5,7,Sunday,22,Subscriber,980
2018,6,1,Monday,23,Customer,2691
2018,6,1,Monday,23,Subscriber,832
2018,6,1,Monday,24,Customer,2359
2018,6,1,Monday,24,Subscriber,740
2018,6,1,Monday,25,Customer,2512
2018,6,1,Monday,25,Subscriber,755
