trips_year,trips_month,DayOfWeekStartTimeNumber,DayOfWeekStartTimeAt,WeekNumber,usertype,trips_count
2018,2,3,Wednesday,7,Subscriber,4552
2018,2,3,Wednesday,8,Customer,75
2018,2,3,Wednesday,8,Subscriber,5090
2018,2,3,Wednesday,9,Customer,259
2018,2,3,Wednesday,9,Subscriber,7271
2018,2,4,Thursday,5,Customer,45
2018,2,4,Thursday,5,Subscriber,4379
2018,2,4,Thursday,6,Customer,20
2018,2,4,Thursday,6,Subscriber,3184
2018,2,4,Thursday,7,Customer,82
2018,2,4,Thursday,7,Subscriber,5212
2018,2,4,Thursday,8,Customer,106
2018,2,4,Thursday,8,Subscriber,5609
2018,2,5,Friday,5,Customer,24
2018,2,5,Friday,5,Subscriber,3322
2018,2,5,Friday,6,Customer,13
2018,2,5,Friday,6,Subscriber,680
2018,2,5,Friday,7,Customer,133
2018,2,5,Friday,7,Subscriber,4879
2018,2,5,Friday,8,Customer,179
2018,2,5,Friday,8,Subscriber,5341
2018,2,6,Saturday,5,Customer,97
2018,2,6,Saturday,5,Subscriber,1992
2018,2,6,Saturday,6,Customer,21
2018,2,6,Saturday,6,Subscriber,821
2018,2,6,Saturday,7,Customer,129
2018,2,6,Saturday,7,Subscriber,1828
2018,2,6,Saturday,8,Customer,326
2018,2,6,Saturday,8,Subscriber,2669
2018,2,7,Sunday,6,Customer,4
2018,2,7,Sunday,6,Subscriber,654
2018,2,7,Sunday,7,Customer,17
2018,2,7,Sunday,7,Subscriber,655
2018,2,7,Sunday,8,Customer,164
2018,2,7,Sunday,8,Subscriber,2077
2018,2,7,Sunday,9,Customer,519
2018,2,7,Sunday,9,Subscriber,3064
2018,3,1,Monday,10,Customer,100
2018,3,1,Monday,10,Subscriber,5005
2018,3,1,Monday,11,Customer,325
2018,3,1,Monday,11,Subscriber,6360
2018,3,1,Monday,12,Customer,358
2018,3,1,Monday,12,Subscriber,6419
2018,3,1,Monday,13,Customer,469
2018,3,1,Monday,13,Subscriber,6102
2018,3,2,Tuesday,10,Customer,79
2018,3,2,Tuesday,10,Subscriber,5290
2018,3,2,Tuesday,11,Customer,127
2018,3,2,Tuesday,11,Subscriber,5431
2018,3,2,Tuesday,12,Customer,147
2018,3,2,Tuesday,12,Subscriber,5730
2018,3,2,Tuesday,13,Customer,471
2018,3,2,Tuesday,13,Subscriber,5748
2018,3,3,Wednesday,10,Customer,111
2018,3,3,Wednesday,10,Subscriber,5413
2018,3,3,Wednesday,11,Customer,438
2018,3,3,Wednesday,11,Subscriber,6538
2018,3,3,Wednesday,12,Customer,188
2018,3,3,Wednesday,12,Subscriber,5899
2018,3,3,Wednesday,13,Customer,842
2018,3,3,Wednesday,13,Subscriber,7093
2018,3,4,Thursday,9,Customer,101
2018,3,4,Thursday,9,Subscriber,3890
2018,3,4,Thursday,10,Customer,150
2018,3,4,Thursday,10,Subscriber,5466
2018,3,4,Thursday,11,Customer,455
2018,3,4,Thursday,11,Subscriber,6800
2018,3,4,Thursday,12,Customer,301
2018,3,4,Thursday,12,Subscriber,6598
2018,3,4,Thursday,13,Customer,438
2018,3,4,Thursday,13,Subscriber,5831
2018,3,5,Friday,9,Customer,310
2018,3,5,Friday,9,Subscriber,6186
2018,3,5,Friday,10,Customer,278
2018,3,5,Friday,10,Subscriber,5710
2018,3,5,Friday,11,Customer,401
2018,3,5,Friday,11,Subscriber,5886
2018,3,5,Friday,12,Customer,408
2018,3,5,Friday,12,Subscriber,6187
2018,3,5,Friday,13,Customer,1134
2018,3,5,Friday,13,Subscriber,5440
2018,3,6,Saturday,9,Customer,768
2018,3,6,Saturday,9,Subscriber,3708
2018,3,6,Saturday,10,Customer,790
2018,3,6,Saturday,10,Subscriber,3368
2018,3,6,Saturday,11,Customer,678
2018,3,6,Saturday,11,Subscriber,3257
2018,3,6,Saturday,12,Customer,343
2018,3,6,Saturday,12,Subscriber,2785
2018,3,6,Saturday,13,Customer,1159
2018,3,6,Saturday,13,Subscriber,2959
2018,3,7,Sunday,10,Customer,903
2018,3,7,Sunday,10,Subscriber,3427
2018,3,7,Sunday,11,Customer,507
2018,3,7,Sunday,11,Subscriber,2880
2018,3,7,Sunday,12,Customer,2213
2018,3,7,Sunday,12,Subscriber,4625
2018,3,7,Sunday,13,Customer,519
2018,3,7,Sunday,13,Subscriber,2887
2018,4,1,Monday,14,Customer,392
2018,4,1,Monday,14,Subscriber,6290
2018,4,1,Monday,15,Customer,85
2018,4,1,Monday,15,Subscriber,4126
2018,4,1,Monday,16,Customer,83
2018,4,1,Monday,16,Subscriber,4245
2018,4,1,Monday,17,Customer,726
2018,4,1,Monday,17,Subscriber,8557
2018,4,1,Monday,18,Customer,2345
2018,4,1,Monday,18,Subscriber,11639
2018,4,2,Tuesday,14,Customer,68
2018,4,2,Tuesday,14,Subscriber,4202
2018,4,2,Tuesday,15,Customer,228
2018,4,2,Tuesday,15,Subscriber,7061
2018,4,2,Tuesday,16,Customer,263
2018,4,2,Tuesday,16,Subscriber,6801
2018,4,2,Tuesday,17,Customer,768
2018,4,2,Tuesday,17,Subscriber,9858
2018,4,3,Wednesday,14,Customer,179
2018,4,3,Wednesday,14,Subscriber,5156
2018,4,3,Wednesday,15,Customer,647
2018,4,3,Wednesday,15,Subscriber,8529
2018,4,3,Wednesday,16,Customer,116
2018,4,3,Wednesday,16,Subscriber,4936
2018,4,3,Wednesday,17,Customer,494
2018,4,3,Wednesday,17,Subscriber,8661
2018,4,4,Thursday,14,Customer,242
2018,4,4,Thursday,14,Subscriber,5557
2018,4,4,Thursday,15,Customer,1109
2018,4,4,Thursday,15,Subscriber,9295
2018,4,4,Thursday,16,Customer,352
2018,4,4,Thursday,16,Subscriber,7407
2018,4,4,Thursday,17,Customer,1204
2018,4,4,Thursday,17,Subscriber,9703
2018,4,5,Friday,14,Customer,292
2018,4,5,Friday,14,Subscriber,5621
2018,4,5,Friday,15,Customer,484
2018,4,5,Friday,15,Subscriber,6093
2018,4,5,Friday,16,Customer,1199
2018,4,5,Friday,16,Subscriber,8286
2018,4,5,Friday,17,Customer,934
2018,4,5,Friday,17,Subscriber,7640
2018,4,6,Saturday,14,Customer,728
2018,4,6,Saturday,14,Subscriber,3156
2018,4,6,Saturday,15,Customer,89
2018,4,6,Saturday,15,Subscriber,1346
2018,4,6,Saturday,16,Customer,1406
2018,4,6,Saturday,16,Subscriber,4186
2018,4,6,Saturday,17,Customer,1602
2018,4,6,Saturday,17,Subscriber,4483
2018,4,7,Sunday,14,Customer,551
2018,4,7,Sunday,14,Subscriber,1799
2018,4,7,Sunday,15,Customer,501
2018,4,7,Sunday,15,Subscriber,2800
2018,4,7,Sunday,16,Customer,89
2018,4,7,Sunday,16,Subscriber,1214
2018,4,7,Sunday,17,Customer,2285
2018,4,7,Sunday,17,Subscriber,4900
2018,4,7,Sunday,18,Customer,2333
2018,4,7,Sunday,18,Subscriber,4681
2018,5,1,Monday,19,Customer,2208
2018,5,1,Monday,19,Subscriber,12290
2018,5,1,Monday,20,Customer,1086
2018,5,1,Monday,20,Subscriber,7362
2018,5,1,Monday,21,Customer,335
2018,5,1,Monday,21,Subscriber,5112
2018,5,1,Monday,22,Customer,8500
2018,5,1,Monday,22,Subscriber,8802
2018,5,2,Tuesday,18,Customer,2477
2018,5,2,Tuesday,18,Subscriber,13132
2018,5,2,Tuesday,19,Customer,2817
2018,5,2,Tuesday,19,Subscriber,14023
2018,5,2,Tuesday,20,Customer,1112
2018,5,2,Tuesday,20,Subscriber,11208
2018,5,2,Tuesday,21,Customer,1497
2018,5,2,Tuesday,21,Subscriber,11750
2018,5,2,Tuesday,22,Customer,2942
2018,5,2,Tuesday,22,Subscriber,13989
2018,5,3,Wednesday,18,Customer,1410
2018,5,3,Wednesday,18,Subscriber,10885
2018,5,3,Wednesday,19,Customer,1344
2018,5,3,Wednesday,19,Subscriber,9814
2018,5,3,Wednesday,20,Customer,2151
2018,5,3,Wednesday,20,Subscriber,13515
2018,5,3,Wednesday,21,Customer,2613
2018,5,3,Wednesday,21,Subscriber,13829
2018,5,3,Wednesday,22,Customer,1515
2018,5,3,Wednesday,22,Subscriber,12356
2018,5,4,Thursday,18,Customer,698
2018,5,4,Thursday,18,Subscriber,8372
2018,5,4,Thursday,19,Customer,2279
2018,5,4,Thursday,19,Subscriber,11520
2018,5,4,Thursday,20,Customer,1496
2018,5,4,Thursday,20,Subscriber,11761
2018,5,4,Thursday,21,Customer,3211
2018,5,4,Thursday,21,Subscriber,14383
2018,5,4,Thursday,22,Customer,3105
2018,5,4,Thursday,22,Subscriber,15030
2018,5,5,Friday,18,Customer,2703
2018,5,5,Friday,18,Subscriber,11344
2018,5,5,Friday,19,Customer,830
2018,5,5,Friday,19,Subscriber,7509
2018,5,5,Friday,20,Customer,1365
2018,5,5,Friday,20,Subscriber,9547
2018,5,5,Friday,21,Customer,4100
2018,5,5,Friday,21,Subscriber,13233
2018,5,6,Saturday,18,Customer,7184
2018,5,6,Saturday,18,Subscriber,9190
2018,5,6,Saturday,19,Customer,907
2018,5,6,Saturday,19,Subscriber,3754
2018,5,6,Saturday,20,Customer,3440
2018,5,6,Saturday,20,Subscriber,6241
2018,5,6,Saturday,21,Customer,8900
2018,5,6,Saturday,21,Subscriber,8949
2018,5,7,Sunday,19,Customer,3810
2018,5,7,Sunday,19,Subscriber,6671
2018,5,7,Sunday,20,Customer,2019
2018,5,7,Sunday,20,Subscriber,4433
2018,5,7,Sunday,21,Customer,919
2018,5,7,Sunday,21,Subscriber,3560
2018,5,7,Sunday,22,Customer,10454
2018,5,7,Sunday,22,Subscriber,8009
2018,6,1,Monday,23,Customer,3671
2018,6,1,Monday,23,Subscriber,14847
2018,6,1,Monday,24,Customer,1877
2018,6,1,Monday,24,Subscriber,10351
2018,6,1,Monday,25,Customer,2343
2018,6,1,Monday,25,Subscriber,11492
2018,6,1,Monday,26,Customer,3492
2018,6,1,Monday,26,Subscriber,13883
2018,6,2,Tuesday,23,Customer,2078
2018,6,2,Tuesday,23,Subscriber,13635
2018,6,2,Tuesday,24,Customer,2320
2018,6,2,Tuesday,24,Subscriber,13648
2018,6,2,Tuesday,25,Customer,2270
2018,6,2,Tuesday,25,Subscriber,13760
2018,6,2,Tuesday,26,Customer,1778
2018,6,2,Tuesday,26,Subscriber,11494
2018,6,3,Wednesday,23,Customer,2640
2018,6,3,Wednesday,23,Subscriber,14540
2018,6,3,Wednesday,24,Customer,3130
2018,6,3,Wednesday,24,Subscriber,15342
2018,6,3,Wednesday,25,Customer,2808
2018,6,3,Wednesday,25,Subscriber,14712
2018,6,3,Wednesday,26,Customer,2932
2018,6,3,Wednesday,26,Subscriber,14623
2018,6,4,Thursday,23,Customer,3325
2018,6,4,Thursday,23,Subscriber,14796
2018,6,4,Thursday,24,Customer,2903
2018,6,4,Thursday,24,Subscriber,14748
2018,6,4,Thursday,25,Customer,481
2018,6,4,Thursday,25,Subscriber,6248
2018,6,4,Thursday,26,Customer,3045
2018,6,4,Thursday,26,Subscriber,15048
2018,6,5,Friday,22,Customer,2511
2018,6,5,Friday,22,Subscriber,12847
2018,6,5,Friday,23,Customer,2258
2018,6,5,Friday,23,Subscriber,11846
2018,6,5,Friday,24,Customer,4170
2018,6,5,Friday,24,Subscriber,14050
2018,6,5,Friday,25,Customer,974
2018,6,5,Friday,25,Subscriber,7066
2018,6,5,Friday,26,Customer,3498
2018,6,5,Friday,26,Subscriber,13078
2018,6,6,Saturday,22,Customer,4832
2018,6,6,Saturday,22,Subscriber,8535
2018,6,6,Saturday,23,Customer,5031
2018,6,6,Saturday,23,Subscriber,7612
2018,6,6,Saturday,24,Customer,7767
2018,6,6,Saturday,24,Subscriber,10151
2018,6,6,Saturday,25,Customer,7532
2018,6,6,Saturday,25,Subscriber,10453
2018,6,6,Saturday,26,Customer,6595
2018,6,6,Saturday,26,Subscriber,8529
2018,6,7,Sunday,23,Customer,6634
2018,6,7,Sunday,23,Subscriber,10178
2018,6,7,Sunday,24,Customer,1823
2018,6,7,Sunday,24,Subscriber,4578
2018,6,7,Sunday,25,Customer,5129
2018,6,7,Sunday,25,Subscriber,7759
2018,6,7,Sunday,26,Customer,8144
2018,6,7,Sunday,26,Subscriber,10347
2018,7,1,Monday,27,Customer,4384
2018,7,1,Monday,27,Subscriber,14221
2018,7,1,Monday,28,Customer,3463
2018,7,1,Monday,28,Subscriber,14070
2018,7,1,Monday,29,Customer,2991
2018,7,1,Monday,29,Subscriber,13700
2018,7,1,Monday,30,Customer,4304
2018,7,1,Monday,30,Subscriber,15142
2018,7,1,Monday,31,Customer,4613
2018,7,1,Monday,31,Subscriber,15163
2018,7,2,Tuesday,27,Customer,4077
2018,7,2,Tuesday,27,Subscriber,14026
2018,7,2,Tuesday,28,Customer,3234
2018,7,2,Tuesday,28,Subscriber,15070
2018,7,2,Tuesday,29,Customer,3023
2018,7,2,Tuesday,29,Subscriber,15669
2018,7,2,Tuesday,30,Customer,3767
2018,7,2,Tuesday,30,Subscriber,15964
2018,7,2,Tuesday,31,Customer,3148
2018,7,2,Tuesday,31,Subscriber,14321
2018,7,3,Wednesday,27,Customer,7242
2018,7,3,Wednesday,27,Subscriber,8260
2018,7,3,Wednesday,28,Customer,3537
2018,7,3,Wednesday,28,Subscriber,15309
2018,7,3,Wednesday,29,Customer,3684
2018,7,3,Wednesday,29,Subscriber,16077
2018,7,3,Wednesday,30,Customer,3982
2018,7,3,Wednesday,30,Subscriber,15744
2018,7,4,Thursday,27,Customer,3170
2018,7,4,Thursday,27,Subscriber,11055
2018,7,4,Thursday,28,Customer,3454
2018,7,4,Thursday,28,Subscriber,14799
2018,7,4,Thursday,29,Customer,3756
2018,7,4,Thursday,29,Subscriber,15351
2018,7,4,Thursday,30,Customer,3935
2018,7,4,Thursday,30,Subscriber,15951
2018,7,5,Friday,27,Customer,5871
2018,7,5,Friday,27,Subscriber,13354
2018,7,5,Friday,28,Customer,4582
2018,7,5,Friday,28,Subscriber,13452
2018,7,5,Friday,29,Customer,2742
2018,7,5,Friday,29,Subscriber,12108
2018,7,5,Friday,30,Customer,5068
2018,7,5,Friday,30,Subscriber,14642
2018,7,6,Saturday,27,Customer,9811
2018,7,6,Saturday,27,Subscriber,10200
2018,7,6,Saturday,28,Customer,4638
2018,7,6,Saturday,28,Subscriber,7697
2018,7,6,Saturday,29,Customer,6916
2018,7,6,Saturday,29,Subscriber,8187
2018,7,6,Saturday,30,Customer,9755
2018,7,6,Saturday,30,Subscriber,10899
2018,7,7,Sunday,27,Customer,4411
2018,7,7,Sunday,27,Subscriber,7234
2018,7,7,Sunday,28,Customer,7703
2018,7,7,Sunday,28,Subscriber,10023
2018,7,7,Sunday,29,Customer,6730
2018,7,7,Sunday,29,Subscriber,9824
2018,7,7,Sunday,30,Customer,3928
2018,7,7,Sunday,30,Subscriber,6819
2018,7,7,Sunday,31,Customer,8172
2018,7,7,Sunday,31,Subscriber,10038
2018,8,1,Monday,32,Customer,2392
2018,8,1,Monday,32,Subscriber,12807
2018,8,1,Monday,33,Customer,3967
2018,8,1,Monday,33,Subscriber,14890
2018,8,1,Monday,34,Customer,1542
2018,8,1,Monday,34,Subscriber,11475
2018,8,1,Monday,35,Customer,2538
2018,8,1,Monday,35,Subscriber,13746
2018,8,2,Tuesday,32,Customer,2226
2018,8,2,Tuesday,32,Subscriber,12239
2018,8,2,Tuesday,33,Customer,3746
2018,8,2,Tuesday,33,Subscriber,15430
2018,8,2,Tuesday,34,Customer,1883
2018,8,2,Tuesday,34,Subscriber,14453
2018,8,2,Tuesday,35,Customer,1548
2018,8,2,Tuesday,35,Subscriber,11523
2018,8,3,Wednesday,31,Customer,3583
2018,8,3,Wednesday,31,Subscriber,15602
2018,8,3,Wednesday,32,Customer,4082
2018,8,3,Wednesday,32,Subscriber,15843
2018,8,3,Wednesday,33,Customer,2226
2018,8,3,Wednesday,33,Subscriber,13325
2018,8,3,Wednesday,34,Customer,2994
2018,8,3,Wednesday,34,Subscriber,15858
2018,8,3,Wednesday,35,Customer,1501
2018,8,3,Wednesday,35,Subscriber,12840
2018,8,4,Thursday,31,Customer,4069
2018,8,4,Thursday,31,Subscriber,15834
2018,8,4,Thursday,32,Customer,3262
2018,8,4,Thursday,32,Subscriber,14379
2018,8,4,Thursday,33,Customer,3373
2018,8,4,Thursday,33,Subscriber,14801
2018,8,4,Thursday,34,Customer,3340
2018,8,4,Thursday,34,Subscriber,15648
2018,8,4,Thursday,35,Customer,2766
2018,8,4,Thursday,35,Subscriber,15163
2018,8,5,Friday,31,Customer,5277
2018,8,5,Friday,31,Subscriber,14507
2018,8,5,Friday,32,Customer,4595
2018,8,5,Friday,32,Subscriber,14651
2018,8,5,Friday,33,Customer,4048
2018,8,5,Friday,33,Subscriber,13554
2018,8,5,Friday,34,Customer,1872
2018,8,5,Friday,34,Subscriber,12250
2018,8,5,Friday,35,Customer,3486
2018,8,5,Friday,35,Subscriber,12642
2018,8,6,Saturday,31,Customer,8101
2018,8,6,Saturday,31,Subscriber,9672
2018,8,6,Saturday,32,Customer,9119
2018,8,6,Saturday,32,Subscriber,11070
2018,8,6,Saturday,33,Customer,8172
2018,8,6,Saturday,33,Subscriber,10097
2018,8,6,Saturday,34,Customer,6292
2018,8,6,Saturday,34,Subscriber,9672
2018,8,7,Sunday,32,Customer,6515
2018,8,7,Sunday,32,Subscriber,8896
2018,8,7,Sunday,33,Customer,7681
2018,8,7,Sunday,33,Subscriber,10269
2018,8,7,Sunday,34,Customer,7221
2018,8,7,Sunday,34,Subscriber,9895
2018,8,7,Sunday,35,Customer,5216
2018,8,7,Sunday,35,Subscriber,8875
2018,9,1,Monday,36,Customer,3841
2018,9,1,Monday,36,Subscriber,5311
2018,9,1,Monday,37,Customer,2239
2018,9,1,Monday,37,Subscriber,14334
2018,9,1,Monday,38,Customer,3094
2018,9,1,Monday,38,Subscriber,15136
2018,9,1,Monday,39,Customer,1759
2018,9,1,Monday,39,Subscriber,13325
2018,9,2,Tuesday,36,Customer,2279
2018,9,2,Tuesday,36,Subscriber,13622
2018,9,2,Tuesday,37,Customer,2368
2018,9,2,Tuesday,37,Subscriber,15853
2018,9,2,Tuesday,38,Customer,1747
2018,9,2,Tuesday,38,Subscriber,14607
2018,9,2,Tuesday,39,Customer,1302
2018,9,2,Tuesday,39,Subscriber,11479
2018,9,3,Wednesday,36,Customer,1526
2018,9,3,Wednesday,36,Subscriber,13243
2018,9,3,Wednesday,37,Customer,2714
2018,9,3,Wednesday,37,Subscriber,15690
2018,9,3,Wednesday,38,Customer,1626
2018,9,3,Wednesday,38,Subscriber,13797
2018,9,3,Wednesday,39,Customer,1872
2018,9,3,Wednesday,39,Subscriber,14636
2018,9,4,Thursday,36,Customer,956
2018,9,4,Thursday,36,Subscriber,8825
2018,9,4,Thursday,37,Customer,2676
2018,9,4,Thursday,37,Subscriber,15389
2018,9,4,Thursday,38,Customer,2040
2018,9,4,Thursday,38,Subscriber,14940
2018,9,4,Thursday,39,Customer,2119
2018,9,4,Thursday,39,Subscriber,14571
2018,9,5,Friday,36,Customer,1317
2018,9,5,Friday,36,Subscriber,11589
2018,9,5,Friday,37,Customer,3911
2018,9,5,Friday,37,Subscriber,14653
2018,9,5,Friday,38,Customer,2806
2018,9,5,Friday,38,Subscriber,13870
2018,9,5,Friday,39,Customer,1373
2018,9,5,Friday,39,Subscriber,9655
2018,9,6,Saturday,35,Customer,3420
2018,9,6,Saturday,35,Subscriber,5223
2018,9,6,Saturday,36,Customer,3687
2018,9,6,Saturday,36,Subscriber,8200
2018,9,6,Saturday,37,Customer,7325
2018,9,6,Saturday,37,Subscriber,10245
2018,9,6,Saturday,38,Customer,5562
2018,9,6,Saturday,38,Subscriber,8955
2018,9,6,Saturday,39,Customer,3844
2018,9,6,Saturday,39,Subscriber,7503
2018,9,7,Sunday,36,Customer,9144
2018,9,7,Sunday,36,Subscriber,7435
2018,9,7,Sunday,37,Customer,3620
2018,9,7,Sunday,37,Subscriber,7959
2018,9,7,Sunday,38,Customer,5759
2018,9,7,Sunday,38,Subscriber,9150
2018,9,7,Sunday,39,Customer,5068
2018,9,7,Sunday,39,Subscriber,8465
2018,9,7,Sunday,40,Customer,2802
2018,9,7,Sunday,40,Subscriber,6482
2018,10,1,Monday,40,Customer,1653
2018,10,1,Monday,40,Subscriber,13208
2018,10,1,Monday,41,Customer,3595
2018,10,1,Monday,41,Subscriber,12463
2018,10,1,Monday,42,Customer,760
2018,10,1,Monday,42,Subscriber,9836
2018,10,1,Monday,43,Customer,1324
2018,10,1,Monday,43,Subscriber,11324
2018,10,1,Monday,44,Customer,936
2018,10,1,Monday,44,Subscriber,10486
2018,10,2,Tuesday,40,Customer,1290
2018,10,2,Tuesday,40,Subscriber,13887
2018,10,2,Tuesday,41,Customer,2517
2018,10,2,Tuesday,41,Subscriber,13973
2018,10,2,Tuesday,42,Customer,802
2018,10,2,Tuesday,42,Subscriber,10982
2018,10,2,Tuesday,43,Customer,769
2018,10,2,Tuesday,43,Subscriber,11252
2018,10,2,Tuesday,44,Customer,686
2018,10,2,Tuesday,44,Subscriber,11487
2018,10,3,Wednesday,40,Customer,1982
2018,10,3,Wednesday,40,Subscriber,14865
2018,10,3,Wednesday,41,Customer,791
2018,10,3,Wednesday,41,Subscriber,11218
2018,10,3,Wednesday,42,Customer,759
2018,10,3,Wednesday,42,Subscriber,10907
2018,10,3,Wednesday,43,Customer,573
2018,10,3,Wednesday,43,Subscriber,10733
2018,10,3,Wednesday,44,Customer,703
2018,10,3,Wednesday,44,Subscriber,10939
2018,10,4,Thursday,40,Customer,1509
2018,10,4,Thursday,40,Subscriber,12810
2018,10,4,Thursday,41,Customer,1081
2018,10,4,Thursday,41,Subscriber,11079
2018,10,4,Thursday,42,Customer,1178
2018,10,4,Thursday,42,Subscriber,11461
2018,10,4,Thursday,43,Customer,767
2018,10,4,Thursday,43,Subscriber,10423
2018,10,5,Friday,40,Customer,1535
2018,10,5,Friday,40,Subscriber,8169
2018,10,5,Friday,41,Customer,739
2018,10,5,Friday,41,Subscriber,8732
2018,10,5,Friday,42,Customer,793
2018,10,5,Friday,42,Subscriber,8871
2018,10,5,Friday,43,Customer,1143
2018,10,5,Friday,43,Subscriber,9849
2018,10,6,Saturday,40,Customer,2367
2018,10,6,Saturday,40,Subscriber,6077
2018,10,6,Saturday,41,Customer,2286
2018,10,6,Saturday,41,Subscriber,5979
2018,10,6,Saturday,42,Customer,1264
2018,10,6,Saturday,42,Subscriber,4573
2018,10,6,Saturday,43,Customer,2144
2018,10,6,Saturday,43,Subscriber,5558
2018,10,7,Sunday,41,Customer,2553
2018,10,7,Sunday,41,Subscriber,5405
2018,10,7,Sunday,42,Customer,2511
2018,10,7,Sunday,42,Subscriber,6109
2018,10,7,Sunday,43,Customer,1794
2018,10,7,Sunday,43,Subscriber,4720
2018,10,7,Sunday,44,Customer,881
2018,10,7,Sunday,44,Subscriber,3744
2018,11,1,Monday,45,Customer,457
2018,11,1,Monday,45,Subscriber,9221
2018,11,1,Monday,46,Customer,274
2018,11,1,Monday,46,Subscriber,6499
2018,11,1,Monday,47,Customer,266
2018,11,1,Monday,47,Subscriber,6499
2018,11,1,Monday,48,Customer,35
2018,11,1,Monday,48,Subscriber,1836
2018,11,2,Tuesday,45,Customer,380
2018,11,2,Tuesday,45,Subscriber,8535
2018,11,2,Tuesday,46,Customer,173
2018,11,2,Tuesday,46,Subscriber,6347
2018,11,2,Tuesday,47,Customer,203
2018,11,2,Tuesday,47,Subscriber,6224
2018,11,2,Tuesday,48,Customer,55
2018,11,2,Tuesday,48,Subscriber,3781
2018,11,3,Wednesday,45,Customer,315
2018,11,3,Wednesday,45,Subscriber,8378
2018,11,3,Wednesday,46,Customer,183
2018,11,3,Wednesday,46,Subscriber,6946
2018,11,3,Wednesday,47,Customer,252
2018,11,3,Wednesday,47,Subscriber,4797
2018,11,3,Wednesday,48,Customer,63
2018,11,3,Wednesday,48,Subscriber,4467
2018,11,4,Thursday,44,Customer,563
2018,11,4,Thursday,44,Subscriber,10417
2018,11,4,Thursday,45,Customer,375
2018,11,4,Thursday,45,Subscriber,8676
2018,11,4,Thursday,46,Customer,155
2018,11,4,Thursday,46,Subscriber,6053
2018,11,4,Thursday,47,Customer,259
2018,11,4,Thursday,47,Subscriber,1033
2018,11,4,Thursday,48,Customer,115
2018,11,4,Thursday,48,Subscriber,5192
2018,11,5,Friday,44,Customer,794
2018,11,5,Friday,44,Subscriber,9378
2018,11,5,Friday,45,Customer,194
2018,11,5,Friday,45,Subscriber,5529
2018,11,5,Friday,46,Customer,365
2018,11,5,Friday,46,Subscriber,6957
2018,11,5,Friday,47,Customer,521
2018,11,5,Friday,47,Subscriber,2302
2018,11,5,Friday,48,Customer,238
2018,11,5,Friday,48,Subscriber,6038
2018,11,6,Saturday,44,Customer,1897
2018,11,6,Saturday,44,Subscriber,5508
2018,11,6,Saturday,45,Customer,501
2018,11,6,Saturday,45,Subscriber,3053
2018,11,6,Saturday,46,Customer,227
2018,11,6,Saturday,46,Subscriber,2260
2018,11,6,Saturday,47,Customer,746
2018,11,6,Saturday,47,Subscriber,2307
2018,11,7,Sunday,45,Customer,219
2018,11,7,Sunday,45,Subscriber,2118
2018,11,7,Sunday,46,Customer,628
2018,11,7,Sunday,46,Subscriber,3052
2018,11,7,Sunday,47,Customer,446
2018,11,7,Sunday,47,Subscriber,3013
2018,11,7,Sunday,48,Customer,75
2018,11,7,Sunday,48,Subscriber,1298
2018,12,1,Monday,49,Customer,89
2018,12,1,Monday,49,Subscriber,5214
2018,12,1,Monday,50,Customer,140
2018,12,1,Monday,50,Subscriber,5543
2018,12,1,Monday,51,Customer,374
2018,12,1,Monday,51,Subscriber,6508
2018,12,1,Monday,52,Customer,202
2018,12,1,Monday,52,Subscriber,1540
2018,12,1,Monday,53,Customer,81
2018,12,1,Monday,53,Subscriber,1098
2018,12,2,Tuesday,49,Customer,132
2018,12,2,Tuesday,49,Subscriber,6019
2018,12,2,Tuesday,50,Customer,140
2018,12,2,Tuesday,50,Subscriber,6126
2018,12,2,Tuesday,51,Customer,261
2018,12,2,Tuesday,51,Subscriber,6680
2018,12,2,Tuesday,52,Customer,378
2018,12,2,Tuesday,52,Subscriber,830
2018,12,3,Wednesday,49,Customer,149
2018,12,3,Wednesday,49,Subscriber,5858
2018,12,3,Wednesday,50,Customer,131
2018,12,3,Wednesday,50,Subscriber,6283
2018,12,3,Wednesday,51,Customer,314
2018,12,3,Wednesday,51,Subscriber,6923
2018,12,3,Wednesday,52,Customer,387
2018,12,3,Wednesday,52,Subscriber,3157
2018,12,4,Thursday,49,Customer,153
2018,12,4,Thursday,49,Subscriber,5791
2018,12,4,Thursday,50,Customer,171
2018,12,4,Thursday,50,Subscriber,5760
2018,12,4,Thursday,51,Customer,323
2018,12,4,Thursday,51,Subscriber,6227
2018,12,4,Thursday,52,Customer,123
2018,12,4,Thursday,52,Subscriber,2208
2018,12,5,Friday,49,Customer,167
2018,12,5,Friday,49,Subscriber,4747
2018,12,5,Friday,50,Customer,187
2018,12,5,Friday,50,Subscriber,5680
2018,12,5,Friday,51,Customer,167
2018,12,5,Friday,51,Subscriber,4369
2018,12,5,Friday,52,Customer,235
2018,12,5,Friday,52,Subscriber,2978
2018,12,6,Saturday,48,Customer,103
2018,12,6,Saturday,48,Subscriber,1609
2018,12,6,Saturday,49,Customer,278
2018,12,6,Saturday,49,Subscriber,2496
2018,12,6,Saturday,50,Customer,618
2018,12,6,Saturday,50,Subscriber,3456
2018,12,6,Saturday,51,Customer,225
2018,12,6,Saturday,51,Subscriber,2027
2018,12,6,Saturday,52,Customer,103
2018,12,6,Saturday,52,Subscriber,1236
2018,12,7,Sunday,49,Customer,226
